iso3,ilostat_year,sector_code,isco_major,employment_value,sector_employment_share
RUS,2024,AGR,2,330.634,0.0901657696013343
RUS,2024,AGR,3,235.549,0.06423555007598944
RUS,2024,AGR,4,56.077,0.015292516383475454
RUS,2024,AGR,5,93.587,0.025521706417610025
RUS,2024,AGR,6,1221.661,0.33315389299629095
RUS,2024,AGR,7,212.527,0.057957319924940486
RUS,2024,AGR,8,808.495,0.22048117826306662
RUS,2024,AGR,9,560.926,0.1529677059207403
RUS,2024,CON,1,269.525,0.054633959062183074
RUS,2024,CON,2,902.982,0.18303861097073815
RUS,2024,CON,3,620.095,0.12569611295673655
RUS,2024,CON,4,55.087,0.011166388657298876
RUS,2024,CON,5,44.088,0.008936840690598377
RUS,2024,CON,6,2.05,0.00041554444328902816
RUS,2024,CON,7,2067.448,0.41908123326293395
RUS,2024,CON,8,551.521,0.11179584727180882
RUS,2024,CON,9,420.491,0.08523546268441304
RUS,2024,MAN,1,449.883,0.043152762715678444
RUS,2024,MAN,2,2065.254,0.19809909645309062
RUS,2024,MAN,3,1170.695,0.11229302629223858
RUS,2024,MAN,4,250.23,0.02400205345466314
RUS,2024,MAN,5,248.359,0.02382258719556681
RUS,2024,MAN,6,63.794,0.006119118403415978
RUS,2024,MAN,7,3428.559,0.32886726767560404
RUS,2024,MAN,8,1929.544,0.18508179767064115
RUS,2024,MAN,9,819.04,0.07856229013910121
RUS,2024,MEL,1,156.434,0.039308412760195165
RUS,2024,MEL,2,829.566,0.2084516328919804
RUS,2024,MEL,3,633.508,0.1591865831653331
RUS,2024,MEL,4,116.559,0.029288705031614536
RUS,2024,MEL,5,77.273,0.019417000007789616
RUS,2024,MEL,6,0.807,0.00020278129497089826
RUS,2024,MEL,7,852.514,0.2142179589849075
RUS,2024,MEL,8,1134.488,0.28507180392682085
RUS,2024,MEL,9,178.508,0.04485512193638799
RUS,2024,MKT,1,1755.125,0.06183070605602196
RUS,2024,MKT,2,6466.716,0.22781375465780165
RUS,2024,MKT,3,3538.288,0.12464915334779564
RUS,2024,MKT,4,1519.929,0.053545065579388026
RUS,2024,MKT,5,7214.007,0.2541398169948492
RUS,2024,MKT,6,19.45,0.0006851974832502683
RUS,2024,MKT,7,2114.721,0.07449879213246738
RUS,2024,MKT,8,3994.535,0.14072212487172803
RUS,2024,MKT,9,1763.206,0.06211538887669781
RUS,2024,PUB,1,899.122,0.04113261000999858
RUS,2024,PUB,2,10110.778,0.46254311247158164
RUS,2024,PUB,3,4258.242,0.1948040505228394
RUS,2024,PUB,4,535.566,0.024500821259645412
RUS,2024,PUB,5,3660.289,0.16744917815478624
RUS,2024,PUB,6,11.568,0.0005292074185657381
RUS,2024,PUB,7,400.98,0.018343844285657822
RUS,2024,PUB,8,569.735,0.026063968587184544
RUS,2024,PUB,9,1412.824,0.0646332072897407
RWA,2024,AGR,1,1.264,0.0005857269826441311
RWA,2024,AGR,2,3.01,0.0013948087165813563
RWA,2024,AGR,3,0.519,0.0002405002405002405
RWA,2024,AGR,4,1.005,0.00046570855819410726
RWA,2024,AGR,5,4.216,0.0019536589864142854
RWA,2024,AGR,6,682.423,0.3162290859786043
RWA,2024,AGR,7,4.295,0.0019902669228295433
RWA,2024,AGR,9,1461.27,0.6771402436142321
RWA,2024,CON,1,2.258,0.0052977335648256765
RWA,2024,CON,2,3.12,0.0073201632959504475
RWA,2024,CON,3,3.261,0.007650978367978978
RWA,2024,CON,4,1.016,0.0023837454835530943
RWA,2024,CON,5,1.83,0.004293557317817089
RWA,2024,CON,7,136.693,0.3207099619914598
RWA,2024,CON,8,3.074,0.00721223781145887
RWA,2024,CON,9,274.968,0.6451316221669561
RWA,2024,MAN,1,2.627,0.010332919020123035
RWA,2024,MAN,2,5.03,0.019784766909485677
RWA,2024,MAN,3,3.765,0.014809075032646833
RWA,2024,MAN,4,2.434,0.00957378184049466
RWA,2024,MAN,5,11.368,0.04471435988609009
RWA,2024,MAN,7,162.136,0.6377381645400336
RWA,2024,MAN,8,9.239,0.03634025079060401
RWA,2024,MAN,9,57.637,0.22670668198052205
RWA,2024,MEL,1,1.296,0.014757794529595298
RWA,2024,MEL,2,2.977,0.03389965610694846
RWA,2024,MEL,3,3.462,0.03942244186840966
RWA,2024,MEL,4,0.832,0.009474139698011795
RWA,2024,MEL,5,4.911,0.055922476029971066
RWA,2024,MEL,7,2.22,0.025279555444214168
RWA,2024,MEL,8,8.457,0.09630144161789154
RWA,2024,MEL,9,63.663,0.7249424947049579
RWA,2024,MKT,1,19.488,0.015520606934735878
RWA,2024,MKT,2,33.526,0.026700732147678322
RWA,2024,MKT,3,32.069,0.025540350153430057
RWA,2024,MKT,4,22.544,0.017954462373598403
RWA,2024,MKT,5,712.35,0.5673288356916617
RWA,2024,MKT,6,1.45,0.0011548070635964195
RWA,2024,MKT,7,37.552,0.02990711369115362
RWA,2024,MKT,8,114.741,0.09138187398904606
RWA,2024,MKT,9,281.901,0.2245112179550995
RWA,2024,PUB,1,23.85,0.03563818500775523
RWA,2024,PUB,2,235.29,0.3515852641708481
RWA,2024,PUB,3,25.558,0.0381903871039081
RWA,2024,PUB,4,15.98,0.023878331086957173
RWA,2024,PUB,5,95.765,0.1430981462166742
RWA,2024,PUB,7,36.56,0.054630274376667974
RWA,2024,PUB,8,4.278,0.006392459348560874
RWA,2024,PUB,9,231.945,0.3465869526886283
SDN,2022,AGR,1,38.197,0.011678193418912883
SDN,2022,AGR,5,54.062,0.016528693159495986
SDN,2022,AGR,6,2655.437,0.8118623687131913
SDN,2022,AGR,7,7.945,0.0024290715687950064
SDN,2022,AGR,9,515.156,0.1575016731396048
SDN,2022,CON,2,20.738,0.036233390699665406
SDN,2022,CON,3,8.269,0.014447579694065642
SDN,2022,CON,5,13.67,0.023884195721112264
SDN,2022,CON,7,391.945,0.684805493190296
SDN,2022,CON,8,7.935,0.013864015585005546
SDN,2022,CON,9,129.788,0.2267653251098551
SDN,2022,MAN,3,14.422,0.06969237162821715
SDN,2022,MAN,5,20.228,0.09774908426678523
SDN,2022,MAN,7,87.499,0.42282712696556457
SDN,2022,MAN,8,53.554,0.2587924885714562
SDN,2022,MAN,9,31.235,0.1509389285679769
SDN,2022,MEL,2,47.444,0.14096659753626375
SDN,2022,MEL,3,22.872,0.06795776112573612
SDN,2022,MEL,5,35.994,0.10694611988281505
SDN,2022,MEL,7,36.335,0.10795930616052911
SDN,2022,MEL,8,24.085,0.07156185190247265
SDN,2022,MEL,9,169.832,0.5046083633921833
SDN,2022,MKT,0,17.467,0.008391048715353356
SDN,2022,MKT,1,35.437,0.017023735806147414
SDN,2022,MKT,2,81.191,0.039003700477944374
SDN,2022,MKT,3,48.907,0.023494648166358652
SDN,2022,MKT,4,5.615,0.0026974144693827844
SDN,2022,MKT,5,1152.812,0.5538044112694758
SDN,2022,MKT,6,34.945,0.016787381768937026
SDN,2022,MKT,7,137.448,0.06602924737092164
SDN,2022,MKT,8,252.861,0.12147300447775605
SDN,2022,MKT,9,314.94,0.1512954074777229
SDN,2022,PUB,0,249.837,0.14343346545476257
SDN,2022,PUB,1,32.976,0.018931791355308664
SDN,2022,PUB,2,366.776,0.21056910195702
SDN,2022,PUB,3,42.326,0.02429970284160585
SDN,2022,PUB,4,44.946,0.025803866274129766
SDN,2022,PUB,5,433.065,0.24862615912441616
SDN,2022,PUB,6,79.636,0.04571967905056286
SDN,2022,PUB,7,60.081,0.03449299358376698
SDN,2022,PUB,8,2.59,0.0014869401871133382
SDN,2022,PUB,9,429.599,0.24663630017131388
SGP,2024,AGR,1,0.679,0.3530941237649506
SGP,2024,AGR,3,0.308,0.16016640665626622
SGP,2024,AGR,4,0.32,0.16640665626625062
SGP,2024,AGR,5,0.308,0.16016640665626622
SGP,2024,AGR,6,0.308,0.16016640665626622
SGP,2024,CON,1,23.285,0.22685424237405377
SGP,2024,CON,2,16.613,0.16185224516041036
SGP,2024,CON,3,22.783,0.22196350457410638
SGP,2024,CON,4,12.566,0.12242432508792613
SGP,2024,CON,5,1.432,0.013951267987100922
SGP,2024,CON,7,14.294,0.13925937472599204
SGP,2024,CON,8,5.539,0.05396373839424023
SGP,2024,CON,9,6.131,0.059731301696170226
SGP,2024,MAN,1,41.261,0.19493907710915095
SGP,2024,MAN,2,55.43,0.2618810267361488
SGP,2024,MAN,3,51.033,0.24110724224113086
SGP,2024,MAN,4,18.457,0.08720075970537794
SGP,2024,MAN,5,6.823,0.03223550866716117
SGP,2024,MAN,7,14.59,0.06893097925456272
SGP,2024,MAN,8,13.544,0.06398911466921162
SGP,2024,MAN,9,10.523,0.049716291617255895
SGP,2024,MEL,1,3.382,0.1719194794631964
SGP,2024,MEL,2,5.418,0.27541683611224077
SGP,2024,MEL,3,5.84,0.29686864579097194
SGP,2024,MEL,4,1.094,0.05561203741358276
SGP,2024,MEL,7,0.679,0.03451606344042294
SGP,2024,MEL,8,1.276,0.06486376575843839
SGP,2024,MEL,9,1.983,0.1008031720211468
SGP,2024,MKT,1,276.347,0.19278951704777336
SGP,2024,MKT,2,346.802,0.2419414362783092
SGP,2024,MKT,3,265.155,0.18498157893084546
SGP,2024,MKT,4,128.33,0.08952758207160115
SGP,2024,MKT,5,169.282,0.11809715692546392
SGP,2024,MKT,6,2.099,0.0014643372147455061
SGP,2024,MKT,7,20.023,0.013968758480633286
SGP,2024,MKT,8,103.793,0.07240969629827552
SGP,2024,MKT,9,121.582,0.0848199367523526
SGP,2024,PUB,1,59.916,0.1223852000433034
SGP,2024,PUB,2,195.533,0.3993982462124849
SGP,2024,PUB,3,91.034,0.1859472311359584
SGP,2024,PUB,4,44.895,0.09170311028680331
SGP,2024,PUB,5,63.544,0.12979579997916535
SGP,2024,PUB,7,5.156,0.010531712588011088
SGP,2024,PUB,8,4.142,0.008460503013875471
SGP,2024,PUB,9,25.349,0.05177819674039819
SLE,2018,CON,1,2.234,0.02451846567524557
SLE,2018,CON,2,4.555,0.049991768644021294
SLE,2018,CON,3,1.016,0.01115074356582341
SLE,2018,CON,7,79.451,0.8719859518191296
SLE,2018,CON,8,0.598,0.006563134500356692
SLE,2018,CON,9,3.261,0.03578993579542337
SLE,2018,MAN,1,1.468,0.014071006824630012
SLE,2018,MAN,2,1.747,0.01674526493367073
SLE,2018,MAN,3,1.319,0.012642818802239091
SLE,2018,MAN,5,13.585,0.13021432405490377
SLE,2018,MAN,6,8.195,0.07855034123150065
SLE,2018,MAN,7,66.836,0.6406333870101986
SLE,2018,MAN,8,3.186,0.030538302277432712
SLE,2018,MAN,9,7.992,0.07660455486542443
SLE,2018,MEL,1,5.496,0.07883751954441784
SLE,2018,MEL,3,5.166,0.07410382568530978
SLE,2018,MEL,7,17.543,0.2516460344555535
SLE,2018,MEL,8,10.784,0.15469137750491302
SLE,2018,MEL,9,30.724,0.44072124280980596
SLE,2018,MKT,0,3.145,0.0034274118844553523
SLE,2018,MKT,1,11.823,0.012884671131928658
SLE,2018,MKT,2,18.904,0.020601524408185686
SLE,2018,MKT,3,11.917,0.012987112059476768
SLE,2018,MKT,4,10.095,0.011001501740405973
SLE,2018,MKT,5,596.492,0.6500552527130499
SLE,2018,MKT,6,3.063,0.0033380485221261506
SLE,2018,MKT,7,23.056,0.025126361973927695
SLE,2018,MKT,8,89.437,0.0974681833736195
SLE,2018,MKT,9,149.67,0.16310993219282433
SLE,2018,PUB,0,9.357,0.05160375901700823
SLE,2018,PUB,1,2.689,0.014829807416558207
SLE,2018,PUB,2,96.915,0.5344852308574707
SLE,2018,PUB,3,14.842,0.08185347775253139
SLE,2018,PUB,4,4.08,0.022501158147845847
SLE,2018,PUB,5,37.483,0.20671836050384945
SLE,2018,PUB,7,5.856,0.03229577992984933
SLE,2018,PUB,8,2.246,0.012386666960799453
SLE,2018,PUB,9,7.856,0.04332575941408749
SLV,2024,AGR,1,1.804,0.004432258191324174
SLV,2024,AGR,2,1.341,0.003294710773040863
SLV,2024,AGR,3,2.017,0.004955579141851917
SLV,2024,AGR,4,2.078,0.005105450399984275
SLV,2024,AGR,5,3.409,0.008375592114314916
SLV,2024,AGR,6,193.544,0.4755193899011341
SLV,2024,AGR,7,2.532,0.006220885665428386
SLV,2024,AGR,8,2.613,0.00641989504098119
SLV,2024,AGR,9,197.678,0.48567623877194016
SLV,2024,CON,1,0.999,0.004197867029725437
SLV,2024,CON,2,6.077,0.025535973913555034
SLV,2024,CON,3,7.659,0.03218364722789501
SLV,2024,CON,4,2.7,0.011345586566825504
SLV,2024,CON,5,1.826,0.007672978174453101
SLV,2024,CON,7,86.38,0.36297472875643966
SLV,2024,CON,8,4.162,0.017489011589306575
SLV,2024,CON,9,128.175,0.5386002067417996
SLV,2024,MAN,1,5.29,0.012797313773683499
SLV,2024,MAN,2,10.535,0.025485765709972713
SLV,2024,MAN,3,18.485,0.04471802364962939
SLV,2024,MAN,4,16.644,0.04026436492423216
SLV,2024,MAN,5,32.314,0.07817247585686361
SLV,2024,MAN,6,2.801,0.006776044589808597
SLV,2024,MAN,7,207.41,0.5017563043099611
SLV,2024,MAN,8,82.071,0.19854221903969343
SLV,2024,MAN,9,37.818,0.09148748814615548
SLV,2024,MEL,1,1.187,0.05457220357684705
SLV,2024,MEL,2,1.697,0.07801940140683188
SLV,2024,MEL,3,3.487,0.16031446830030804
SLV,2024,MEL,4,1.602,0.07365178612477588
SLV,2024,MEL,5,1.324,0.060870764562548856
SLV,2024,MEL,7,2.098,0.09645533538687877
SLV,2024,MEL,8,0.891,0.04096363385591468
SLV,2024,MEL,9,9.465,0.43515240678589495
SLV,2024,MKT,1,33.322,0.026672856874132005
SLV,2024,MKT,2,69.058,0.05527801902688338
SLV,2024,MKT,3,49.629,0.03972592322808646
SLV,2024,MKT,4,99.331,0.0795102798800914
SLV,2024,MKT,5,673.062,0.538757769444122
SLV,2024,MKT,6,4.884,0.003909436197504973
SLV,2024,MKT,7,86.058,0.06888580267913247
SLV,2024,MKT,8,111.909,0.08957843886703194
SLV,2024,MKT,9,122.032,0.09768147380301531
SLV,2024,PUB,0,18.071,0.032108983265873255
SLV,2024,PUB,1,16.276,0.02891958450751774
SLV,2024,PUB,2,132.884,0.2361114566046318
SLV,2024,PUB,3,64.427,0.11447542830338202
SLV,2024,PUB,4,28.416,0.050490225692161717
SLV,2024,PUB,5,86.201,0.1531639901777179
SLV,2024,PUB,6,4.15,0.007373818856365117
SLV,2024,PUB,7,14.56,0.025870554831006285
SLV,2024,PUB,8,11.431,0.020310873095689068
SLV,2024,PUB,9,186.386,0.33117508466565504
SOM,2019,AGR,1,48.444,0.17418818969267888
SOM,2019,AGR,2,22.807,0.08200623487575194
SOM,2019,AGR,3,4.844,0.01741738070496525
SOM,2019,AGR,4,1.564,0.0056236134233207365
SOM,2019,AGR,5,10.445,0.03755667660267589
SOM,2019,AGR,6,53.955,0.1940038761222956
SOM,2019,AGR,7,9.05,0.032540729847220375
SOM,2019,AGR,8,6.718,0.024155648962831653
SOM,2019,AGR,9,120.286,0.43250764976825967
SOM,2019,MAN,1,12.73,0.11525577184246265
SOM,2019,MAN,2,27.908,0.252675418741512
SOM,2019,MAN,3,6.99,0.06328655500226346
SOM,2019,MAN,4,2.581,0.02336803983703033
SOM,2019,MAN,5,4.27,0.038660027161611585
SOM,2019,MAN,6,4.56,0.0412856496152105
SOM,2019,MAN,7,19.311,0.17483929379809868
SOM,2019,MAN,8,8.999,0.08147578089633319
SOM,2019,MAN,9,23.101,0.20915346310547758
SOM,2019,MEL,1,6.058,0.1718435310470031
SOM,2019,MEL,2,6.89,0.19544435934530394
SOM,2019,MEL,4,1.196,0.03392619067880748
SOM,2019,MEL,5,3.219,0.09131137775508467
SOM,2019,MEL,7,3.335,0.09460187785436701
SOM,2019,MEL,8,2.544,0.07216407114288145
SOM,2019,MEL,9,12.011,0.3407085921765523
SOM,2019,MKT,0,4.769,0.025496810893751703
SOM,2019,MKT,1,25.869,0.1383050956197238
SOM,2019,MKT,2,39.309,0.2101602305352245
SOM,2019,MKT,3,6.985,0.03734435397208129
SOM,2019,MKT,4,5.127,0.02741080927914971
SOM,2019,MKT,5,19.228,0.10279989093417022
SOM,2019,MKT,6,2.295,0.012269905850526348
SOM,2019,MKT,7,12.554,0.06711825622985089
SOM,2019,MKT,8,14.821,0.07923846388263661
SOM,2019,MKT,9,56.086,0.2998561828028849
SOM,2019,PUB,0,18.574,0.047226996735250146
SOM,2019,PUB,1,18.879,0.04800250195783286
SOM,2019,PUB,2,111.385,0.2832119646471324
SOM,2019,PUB,3,11.635,0.02958361726147493
SOM,2019,PUB,4,5.445,0.013844675203156942
SOM,2019,PUB,5,18.456,0.046926965206513224
SOM,2019,PUB,6,2.826,0.007185500849241785
SOM,2019,PUB,7,9.589,0.024381375669985658
SOM,2019,PUB,8,22.521,0.05726279710749265
SOM,2019,PUB,9,173.982,0.44237360536191933
STP,2017,AGR,2,0.092,0.011731701096659015
STP,2017,AGR,5,0.55,0.07013516959959194
STP,2017,AGR,6,6.729,0.858071920428462
STP,2017,AGR,7,0.054,0.006885998469778117
STP,2017,AGR,9,0.417,0.053175210405508794
STP,2017,MEL,2,0.103,0.04966248794599807
STP,2017,MEL,3,0.188,0.09064609450337513
STP,2017,MEL,5,0.292,0.1407907425265188
STP,2017,MEL,6,0.347,0.16730954676952747
STP,2017,MEL,7,0.74,0.35679845708775315
STP,2017,MEL,8,0.185,0.08919961427193829
STP,2017,MEL,9,0.219,0.10559305689488911
STP,2017,MKT,2,0.259,0.06449203187250996
STP,2017,MKT,3,0.337,0.08391434262948208
STP,2017,MKT,4,0.131,0.032619521912350596
STP,2017,MKT,5,2.137,0.5321215139442231
STP,2017,MKT,7,0.275,0.06847609561752989
STP,2017,MKT,8,0.466,0.11603585657370519
STP,2017,MKT,9,0.411,0.1023406374501992
STP,2017,PUB,0,0.141,0.01406203251221701
STP,2017,PUB,1,0.176,0.017552607958512014
STP,2017,PUB,2,1.33,0.13264186695921013
STP,2017,PUB,3,0.606,0.060436820584422055
STP,2017,PUB,4,0.345,0.034407100827765026
STP,2017,PUB,5,3.701,0.3691034207639373
STP,2017,PUB,6,0.448,0.04467936571257604
STP,2017,PUB,7,1.045,0.10421860975366509
STP,2017,PUB,8,0.771,0.07689239054552707
STP,2017,PUB,9,1.464,0.14600578438216813
SUR,2016,AGR,1,0.768,0.0548885077186964
SUR,2016,AGR,2,0.372,0.026586620926243566
SUR,2016,AGR,3,0.513,0.036663807890222985
SUR,2016,AGR,4,0.443,0.0316609491137793
SUR,2016,AGR,5,1.316,0.09405374499714123
SUR,2016,AGR,6,5.598,0.4000857632933104
SUR,2016,AGR,7,0.316,0.02258433390508862
SUR,2016,AGR,9,4.666,0.33347627215551745
SUR,2016,CON,1,1.012,0.06742171885409728
SUR,2016,CON,3,1.178,0.07848101265822785
SUR,2016,CON,7,11.604,0.7730846102598268
SUR,2016,CON,8,0.312,0.020786142571618923
SUR,2016,CON,9,0.904,0.06022651565622919
SUR,2016,MAN,1,1.559,0.06505591720914705
SUR,2016,MAN,2,0.857,0.035761976297779996
SUR,2016,MAN,3,1.532,0.06392922717409447
SUR,2016,MAN,4,0.941,0.03926723418461024
SUR,2016,MAN,5,4.627,0.193081288599566
SUR,2016,MAN,6,0.912,0.03805708562844266
SUR,2016,MAN,7,7.497,0.3128442663995994
SUR,2016,MAN,8,3.015,0.1258137205808713
SUR,2016,MAN,9,3.024,0.12618928392588882
SUR,2016,MEL,1,0.345,0.045871559633027525
SUR,2016,MEL,2,0.732,0.0973274830474671
SUR,2016,MEL,3,1.167,0.15516553649780618
SUR,2016,MEL,4,0.589,0.07831405398218323
SUR,2016,MEL,7,0.961,0.12777556176040422
SUR,2016,MEL,8,2.311,0.30727296902007717
SUR,2016,MEL,9,1.416,0.18827283605903472
SUR,2016,MKT,1,5.638,0.08333210163028214
SUR,2016,MKT,2,3.796,0.0561065373871144
SUR,2016,MKT,3,5.977,0.08834266964246124
SUR,2016,MKT,4,7.53,0.11129668770415477
SUR,2016,MKT,5,18.7,0.2763941646836247
SUR,2016,MKT,6,2.212,0.032694325790383845
SUR,2016,MKT,7,4.021,0.05943213562528636
SUR,2016,MKT,8,10.91,0.16125456345980457
SUR,2016,MKT,9,8.873,0.1311468140768878
SUR,2016,PUB,0,1.399,0.025131134583602787
SUR,2016,PUB,1,4.442,0.079794495940217
SUR,2016,PUB,2,16.729,0.30051376014945747
SUR,2016,PUB,3,8.608,0.15463102680175325
SUR,2016,PUB,4,4.657,0.08365667888194293
SUR,2016,PUB,5,9.823,0.1764568513329022
SUR,2016,PUB,6,1.517,0.027250844291154697
SUR,2016,PUB,7,1.977,0.035514119422289284
SUR,2016,PUB,8,1.048,0.018825896385715312
SUR,2016,PUB,9,5.468,0.098225192210965
SWZ,2023,AGR,1,0.624,0.02037750636797074
SWZ,2023,AGR,2,0.456,0.01489125465351708
SWZ,2023,AGR,4,0.603,0.019691724903664033
SWZ,2023,AGR,5,1.616,0.05277251649141141
SWZ,2023,AGR,6,14.76,0.4820064006270002
SWZ,2023,AGR,7,0.547,0.01786297433217948
SWZ,2023,AGR,8,1.491,0.04869048396577624
SWZ,2023,AGR,9,10.525,0.34370713865848085
SWZ,2023,CON,2,0.414,0.029932759742607187
SWZ,2023,CON,4,0.749,0.054153712674427014
SWZ,2023,CON,5,0.496,0.0358614706095004
SWZ,2023,CON,7,8.091,0.5849902393174752
SWZ,2023,CON,8,1.531,0.11069336996601836
SWZ,2023,CON,9,2.55,0.1843684476899718
SWZ,2023,MAN,1,1.473,0.040659158661808546
SWZ,2023,MAN,2,1.142,0.03152257922049243
SWZ,2023,MAN,3,1.135,0.03132935850723197
SWZ,2023,MAN,4,0.725,0.02001214530197637
SWZ,2023,MAN,5,6.337,0.17491995141879207
SWZ,2023,MAN,7,7.964,0.2198299657723308
SWZ,2023,MAN,8,10.912,0.30120348901402233
SWZ,2023,MAN,9,6.54,0.18052335210334547
SWZ,2023,MKT,0,0.588,0.008029276818876994
SWZ,2023,MKT,1,4.266,0.0582532226349137
SWZ,2023,MKT,2,4.254,0.058089359842691715
SWZ,2023,MKT,3,5.094,0.06955975529823029
SWZ,2023,MKT,4,3.248,0.044352195761415775
SWZ,2023,MKT,5,34.298,0.4683471706357877
SWZ,2023,MKT,6,2.026,0.027665501420144196
SWZ,2023,MKT,7,3.538,0.04831221324011361
SWZ,2023,MKT,8,7.289,0.09953299104216735
SWZ,2023,MKT,9,8.631,0.11785831330565873
SWZ,2023,PUB,1,1.839,0.04007671017935363
SWZ,2023,PUB,2,18.015,0.39259485257262405
SWZ,2023,PUB,3,3.841,0.08370562468673046
SWZ,2023,PUB,4,2.083,0.04539412033909387
SWZ,2023,PUB,5,11.787,0.25687013751171356
SWZ,2023,PUB,7,2.61,0.056878854577549195
SWZ,2023,PUB,8,1.494,0.032558240896114365
SWZ,2023,PUB,9,4.218,0.09192145923682088
SYC,2024,CON,1,0.225,0.1916524701873935
SYC,2024,CON,2,0.055,0.04684838160136286
SYC,2024,CON,3,0.119,0.10136286201022145
SYC,2024,CON,7,0.615,0.5238500851788755
SYC,2024,CON,8,0.084,0.07155025553662692
SYC,2024,CON,9,0.076,0.06473594548551959
SYC,2024,MAN,1,0.109,0.083015993907083
SYC,2024,MAN,2,0.089,0.06778370144706777
SYC,2024,MAN,3,0.19,0.1447067783701447
SYC,2024,MAN,4,0.055,0.041888804265041886
SYC,2024,MAN,5,0.132,0.10053313023610053
SYC,2024,MAN,7,0.428,0.3259710586443259
SYC,2024,MAN,8,0.147,0.11195734958111193
SYC,2024,MAN,9,0.163,0.12414318354912413
SYC,2024,MKT,1,2.06,0.15977662297370665
SYC,2024,MKT,2,0.871,0.06755603816024199
SYC,2024,MKT,3,1.423,0.11036996819979834
SYC,2024,MKT,4,1.141,0.08849763437524237
SYC,2024,MKT,5,3.258,0.252695260994338
SYC,2024,MKT,6,0.292,0.022647948499185604
SYC,2024,MKT,7,0.963,0.07469169316683472
SYC,2024,MKT,8,0.862,0.06685798495307531
SYC,2024,MKT,9,2.023,0.15690684867757698
SYC,2024,PUB,0,0.152,0.01628804114873553
SYC,2024,PUB,1,0.577,0.06183026146592369
SYC,2024,PUB,2,2.231,0.23906986712387482
SYC,2024,PUB,3,1.433,0.15355765109301328
SYC,2024,PUB,4,0.447,0.04789969995713673
SYC,2024,PUB,5,3.66,0.39219888555507926
SYC,2024,PUB,6,0.072,0.007715387912558936
SYC,2024,PUB,7,0.115,0.012323189027003858
SYC,2024,PUB,8,0.086,0.00921560222888984
SYC,2024,PUB,9,0.559,0.05990141448778397
TCD,2022,MKT,1,0.544,0.0008493404340691683
TCD,2022,MKT,2,10.466,0.016340435630455723
TCD,2022,MKT,3,5.367,0.0083794303486199
TCD,2022,MKT,4,7.401,0.011555089251003518
TCD,2022,MKT,5,516.06,0.8057180595693656
TCD,2022,MKT,6,3.477,0.005428596855254592
TCD,2022,MKT,7,26.156,0.04083703748807567
TCD,2022,MKT,8,21.598,0.033720688777621126
TCD,2022,MKT,9,49.428,0.07717132164553464
TCD,2022,PUB,0,39.573,0.14100681997961848
TCD,2022,PUB,1,8.321,0.029649451622328488
TCD,2022,PUB,2,56.949,0.20292111770700458
TCD,2022,PUB,3,33.418,0.11907527632676042
TCD,2022,PUB,4,28.614,0.10195762633353052
TCD,2022,PUB,5,34.112,0.12154814249980404
TCD,2022,PUB,6,5.173,0.01843247365007875
TCD,2022,PUB,7,31.771,0.1132066731754595
TCD,2022,PUB,8,0.799,0.0028470029859680884
TCD,2022,PUB,9,41.916,0.1493554157194473
TGO,2022,CON,2,5.232,0.05190939667232194
TGO,2022,CON,3,3.53,0.03502296832058418
TGO,2022,CON,5,2.303,0.0228492623349307
TGO,2022,CON,7,83.682,0.8302527011340298
TGO,2022,CON,9,6.044,0.05996567153813336
TGO,2022,MKT,1,16.959,0.018561507773636948
TGO,2022,MKT,2,42.23,0.046220441846847586
TGO,2022,MKT,3,19.867,0.02174429358681793
TGO,2022,MKT,4,29.066,0.03181253522899531
TGO,2022,MKT,5,649.576,0.7109564227588887
TGO,2022,MKT,6,2.544,0.0027843903400042685
TGO,2022,MKT,7,22.061,0.024145611356459974
TGO,2022,MKT,8,102.144,0.11179589893451101
TGO,2022,MKT,9,29.218,0.03197889817383833
TGO,2022,PUB,0,10.713,0.0213684334403118
TGO,2022,PUB,1,9.19,0.018330617316948142
TGO,2022,PUB,2,94.01,0.1875148350344173
TGO,2022,PUB,3,30.562,0.060959774367853006
TGO,2022,PUB,4,12.996,0.02592216568564288
TGO,2022,PUB,5,158.3,0.31574937119400337
TGO,2022,PUB,6,11.428,0.02279459137084694
TGO,2022,PUB,7,96.634,0.19274873490815744
TGO,2022,PUB,8,8.938,0.017827971444927367
TGO,2022,PUB,9,68.576,0.1367835052368918
THA,2024,AGR,1,6.978,0.0006057433637767551
THA,2024,AGR,2,1.966,0.00017066372215321016
THA,2024,AGR,3,7.01,0.0006085212066602255
THA,2024,AGR,4,5.174,0.00044914247122111365
THA,2024,AGR,5,4.838,0.00041997512094467485
THA,2024,AGR,6,10264.04,0.890996577176722
THA,2024,AGR,7,21.36,0.0018542101247164644
THA,2024,AGR,8,87.4,0.007586983375478418
THA,2024,AGR,9,1120.964,0.0973081834383271
THA,2024,CON,1,198.311,0.08612601234795236
THA,2024,CON,2,39.574,0.01718689741193311
THA,2024,CON,3,94.69,0.04112364976843246
THA,2024,CON,4,39.074,0.01696974855900021
THA,2024,CON,5,5.085,0.002208403834327585
THA,2024,CON,7,1166.663,0.5066790644185101
THA,2024,CON,8,131.104,0.05693816642982965
THA,2024,CON,9,628.067,0.27276805723001446
THA,2024,MAN,1,187.02,0.0297934720721645
THA,2024,MAN,2,211.716,0.0337277014930509
THA,2024,MAN,3,411.514,0.06555679000269865
