onet_soc_code,n_tasks,mean_exposure,ai_material_share,rule_based_share,info_transformation_share,inference_scoring_share,physical_execution_share,planning_control_share,software_like_share,llm_like_share
39-9011.01,19,0.4736842105263157,0.0,0.0526315789473684,0.0,0.0,0.1052631578947368,0.0,0.0526315789473684,0.0
39-9031.00,20,1.15,0.4,0.05,0.1,0.05,0.0,0.25,0.15,0.15
39-9032.00,24,0.9166666666666666,0.25,0.125,0.0833333333333333,0.0416666666666666,0.0416666666666666,0.2083333333333333,0.2083333333333333,0.125
39-9041.00,30,1.2333333333333334,0.4,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.1,0.1666666666666666,0.2,0.1333333333333333
41-1011.00,21,1.9047619047619049,0.7142857142857143,0.0952380952380952,0.1428571428571428,0.0952380952380952,0.1428571428571428,0.3333333333333333,0.238095238095238,0.238095238095238
41-1012.00,18,1.8333333333333333,0.6111111111111112,0.1666666666666666,0.1666666666666666,0.1111111111111111,0.0,0.2777777777777778,0.3333333333333333,0.2777777777777778
41-2011.00,28,2.25,0.2857142857142857,0.4642857142857143,0.1428571428571428,0.0,0.1785714285714285,0.0357142857142857,0.6071428571428571,0.1428571428571428
41-2012.00,13,2.3846153846153846,0.3076923076923077,0.6923076923076923,0.0,0.0769230769230769,0.1538461538461538,0.0,0.6923076923076923,0.0769230769230769
41-2021.00,16,2.3125,0.5625,0.5,0.3125,0.0,0.125,0.0,0.8125,0.3125
41-2022.00,19,2.3684210526315788,0.7894736842105263,0.2631578947368421,0.3684210526315789,0.0,0.2631578947368421,0.0526315789473684,0.631578947368421,0.3684210526315789
41-2031.00,24,2.0416666666666665,0.5,0.375,0.125,0.2083333333333333,0.125,0.0416666666666666,0.5,0.3333333333333333
41-3011.00,20,2.0,0.7,0.2,0.5,0.0,0.0,0.15,0.7,0.5
41-3021.00,19,2.0526315789473686,0.6842105263157895,0.4210526315789473,0.2631578947368421,0.1052631578947368,0.0,0.1052631578947368,0.6842105263157895,0.3684210526315789
41-3031.00,30,2.2666666666666666,0.7666666666666667,0.2666666666666666,0.3666666666666666,0.0666666666666666,0.0,0.2333333333333333,0.6333333333333333,0.4333333333333333
41-3041.00,8,2.625,0.375,0.75,0.125,0.0,0.0,0.125,0.875,0.125
41-3091.00,15,2.466666666666667,0.8666666666666667,0.2,0.6,0.0,0.0666666666666666,0.0666666666666666,0.8,0.6
41-4011.00,33,1.9696969696969695,0.6363636363636364,0.1818181818181818,0.5151515151515151,0.0303030303030303,0.0303030303030303,0.0606060606060606,0.696969696969697,0.5454545454545454
41-4011.07,13,2.1538461538461537,0.8461538461538461,0.0769230769230769,0.3846153846153846,0.1538461538461538,0.0,0.3076923076923077,0.4615384615384615,0.5384615384615384
41-4012.00,18,2.2777777777777777,0.7222222222222222,0.1666666666666666,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1666666666666666,0.5,0.4444444444444444
41-9011.00,21,1.4285714285714286,0.4761904761904761,0.0952380952380952,0.2857142857142857,0.0952380952380952,0.238095238095238,0.0,0.3809523809523809,0.3809523809523809
41-9012.00,10,1.1,0.2,0.2,0.2,0.0,0.0,0.0,0.4,0.2
41-9021.00,17,1.7647058823529411,0.7058823529411765,0.4705882352941176,0.4117647058823529,0.0,0.0,0.0,0.8823529411764706,0.4117647058823529
41-9022.00,33,1.818181818181818,0.696969696969697,0.2424242424242424,0.4242424242424242,0.0909090909090909,0.0303030303030303,0.0606060606060606,0.6666666666666666,0.5151515151515151
41-9031.00,25,1.88,0.64,0.2,0.44,0.08,0.0,0.08,0.64,0.52
41-9041.00,12,2.75,1.0,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0833333333333333,0.9166666666666666,0.5833333333333334
41-9091.00,12,1.8333333333333333,0.5,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.25,0.1666666666666666,0.1666666666666666,0.1666666666666666
43-1011.00,28,1.8571428571428572,0.6785714285714286,0.1071428571428571,0.3571428571428571,0.0357142857142857,0.0,0.2857142857142857,0.4642857142857143,0.3928571428571428
43-2011.00,19,2.736842105263158,0.5263157894736842,0.631578947368421,0.2105263157894736,0.0,0.0526315789473684,0.0526315789473684,0.8421052631578947,0.2105263157894736
43-2021.00,14,2.2857142857142856,0.3571428571428571,0.5,0.3571428571428571,0.0,0.0,0.0,0.8571428571428571,0.3571428571428571
43-3011.00,15,2.466666666666667,0.8,0.6666666666666666,0.2,0.0666666666666666,0.0,0.0,0.8666666666666667,0.2666666666666666
43-3021.00,28,2.857142857142857,0.6071428571428571,0.5714285714285714,0.1428571428571428,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.7142857142857143,0.2142857142857142
43-3031.00,28,3.0,0.7142857142857143,0.8571428571428571,0.1071428571428571,0.0,0.0357142857142857,0.0,0.9642857142857144,0.1071428571428571
43-3041.00,17,2.3529411764705883,0.4705882352941176,0.5294117647058824,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.0588235294117647,0.6470588235294118,0.2352941176470588
43-3051.00,21,2.8095238095238093,0.5238095238095238,0.8095238095238095,0.1904761904761904,0.0,0.0,0.0,1.0,0.1904761904761904
43-3061.00,19,2.526315789473684,0.7894736842105263,0.4736842105263157,0.1578947368421052,0.0,0.0526315789473684,0.2631578947368421,0.631578947368421,0.1578947368421052
43-3071.00,28,2.892857142857143,0.3571428571428571,0.6428571428571429,0.0714285714285714,0.0357142857142857,0.1785714285714285,0.0714285714285714,0.7142857142857143,0.1071428571428571
43-4011.00,10,2.8,0.7,0.7,0.2,0.0,0.0,0.1,0.9,0.2
43-4021.00,17,2.588235294117647,0.7058823529411765,0.4117647058823529,0.4705882352941176,0.0,0.0588235294117647,0.0,0.8823529411764706,0.4705882352941176
43-4031.00,30,2.4,0.7666666666666667,0.5333333333333333,0.3333333333333333,0.0333333333333333,0.0,0.0666666666666666,0.8666666666666667,0.3666666666666666
43-4041.00,16,2.75,0.75,0.625,0.25,0.0625,0.0625,0.0,0.875,0.3125
43-4051.00,13,2.5384615384615383,0.9230769230769232,0.5384615384615384,0.4615384615384615,0.0,0.0,0.0,1.0,0.4615384615384615
43-4061.00,17,2.411764705882353,0.9411764705882352,0.4705882352941176,0.3529411764705882,0.0588235294117647,0.0,0.1176470588235294,0.8235294117647058,0.4117647058823529
43-4071.00,19,2.5789473684210527,0.5789473684210527,0.631578947368421,0.1578947368421052,0.0526315789473684,0.1052631578947368,0.0,0.7894736842105263,0.2105263157894736
43-4081.00,20,2.55,0.4,0.7,0.1,0.0,0.15,0.05,0.8,0.1
43-4111.00,16,2.25,0.625,0.4375,0.3125,0.0625,0.0,0.0,0.75,0.375
43-4121.00,32,2.15625,0.375,0.53125,0.125,0.03125,0.125,0.0625,0.65625,0.15625
43-4131.00,18,2.6666666666666665,0.7222222222222222,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777778,0.3333333333333333
43-4141.00,15,2.466666666666667,0.5333333333333333,0.6666666666666666,0.2,0.0666666666666666,0.0,0.0666666666666666,0.8666666666666667,0.2666666666666666
43-4151.00,19,2.789473684210526,0.631578947368421,0.5263157894736842,0.2105263157894736,0.1052631578947368,0.0,0.1578947368421052,0.7368421052631579,0.3157894736842105
43-4161.00,19,2.6842105263157894,0.6842105263157895,0.5263157894736842,0.2105263157894736,0.1578947368421052,0.0526315789473684,0.0526315789473684,0.7368421052631579,0.3684210526315789
43-4171.00,18,2.7222222222222223,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.0,0.0555555555555555,0.1111111111111111,0.7777777777777778,0.2222222222222222
43-4181.00,21,2.5238095238095237,0.6190476190476191,0.6190476190476191,0.238095238095238,0.0,0.0476190476190476,0.0476190476190476,0.8571428571428571,0.238095238095238
43-5011.00,24,2.25,0.4583333333333333,0.4166666666666667,0.0416666666666666,0.0416666666666666,0.2083333333333333,0.25,0.4583333333333333,0.0833333333333333
43-5011.01,31,2.5483870967741935,0.8064516129032258,0.3548387096774194,0.1935483870967742,0.064516129032258,0.0,0.3548387096774194,0.5483870967741935,0.2580645161290322
43-5021.00,15,2.4,0.6,0.3333333333333333,0.0,0.0,0.6,0.0666666666666666,0.3333333333333333,0.0
43-5031.00,18,2.111111111111111,0.6111111111111112,0.5555555555555556,0.0555555555555555,0.1111111111111111,0.0555555555555555,0.1666666666666666,0.6111111111111112,0.1666666666666666
43-5032.00,12,2.5833333333333335,0.9166666666666666,0.3333333333333333,0.0833333333333333,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0833333333333333
43-5041.00,12,2.4166666666666665,0.5,0.5,0.0833333333333333,0.25,0.1666666666666666,0.0,0.5833333333333334,0.3333333333333333
43-5051.00,19,2.3684210526315788,0.5263157894736842,0.5789473684210527,0.1578947368421052,0.0,0.2631578947368421,0.0,0.7368421052631579,0.1578947368421052
43-5052.00,21,2.238095238095238,0.238095238095238,0.5714285714285714,0.0476190476190476,0.0476190476190476,0.2857142857142857,0.0476190476190476,0.6190476190476191,0.0952380952380952
43-5053.00,14,2.357142857142857,0.5,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.7142857142857143,0.0,0.2142857142857142,0.1428571428571428
43-5061.00,17,2.411764705882353,0.7058823529411765,0.2352941176470588,0.2941176470588235,0.0588235294117647,0.0,0.2941176470588235,0.5294117647058824,0.3529411764705882
43-5071.00,11,2.5454545454545454,0.5454545454545454,0.2727272727272727,0.0909090909090909,0.0,0.2727272727272727,0.2727272727272727,0.3636363636363636,0.0909090909090909
43-5111.00,18,2.5,0.6111111111111112,0.2777777777777778,0.0555555555555555,0.0555555555555555,0.6111111111111112,0.0,0.3333333333333333,0.1111111111111111
43-6011.00,22,2.4545454545454546,0.9090909090909092,0.4090909090909091,0.3636363636363636,0.0,0.0,0.1818181818181818,0.7727272727272727,0.3636363636363636
43-6012.00,14,2.857142857142857,0.6428571428571429,0.5,0.3571428571428571,0.0,0.0714285714285714,0.0714285714285714,0.8571428571428571,0.3571428571428571
43-6013.00,15,2.8666666666666667,0.9333333333333332,0.4,0.4,0.0,0.0,0.2,0.8,0.4
43-6014.00,31,2.5161290322580645,0.7096774193548387,0.4838709677419355,0.2580645161290322,0.0,0.032258064516129,0.1612903225806451,0.7419354838709677,0.2580645161290322
43-9021.00,9,2.7777777777777777,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.1111111111111111
43-9022.00,19,2.789473684210526,0.5789473684210527,0.5789473684210527,0.2631578947368421,0.0,0.1052631578947368,0.0526315789473684,0.8421052631578947,0.2631578947368421
43-9031.00,18,2.2777777777777777,0.6111111111111112,0.3333333333333333,0.4444444444444444,0.0,0.0555555555555555,0.0555555555555555,0.7777777777777778,0.4444444444444444
43-9041.00,25,2.84,0.72,0.72,0.28,0.0,0.0,0.0,1.0,0.28
43-9051.00,26,2.3846153846153846,0.4615384615384615,0.1923076923076923,0.0769230769230769,0.0384615384615384,0.5769230769230769,0.0769230769230769,0.2692307692307692,0.1153846153846153
43-9061.00,20,2.7,0.75,0.3,0.35,0.05,0.15,0.15,0.65,0.4
43-9071.00,18,2.3333333333333335,0.2777777777777778,0.2777777777777778,0.0555555555555555,0.0,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.0555555555555555
43-9081.00,11,2.8181818181818183,0.6363636363636364,0.2727272727272727,0.6363636363636364,0.0,0.0,0.0,0.9090909090909092,0.6363636363636364
43-9111.00,14,2.642857142857143,0.8571428571428571,0.4285714285714285,0.5,0.0,0.0,0.0,0.9285714285714286,0.5
45-1011.00,30,1.7,0.6666666666666666,0.1,0.0333333333333333,0.2333333333333333,0.1,0.3666666666666666,0.1333333333333333,0.2666666666666666
45-2011.00,16,1.625,0.625,0.1875,0.125,0.375,0.0,0.0,0.3125,0.5
45-2021.00,21,1.1428571428571428,0.238095238095238,0.1904761904761904,0.0,0.0476190476190476,0.3333333333333333,0.0952380952380952,0.1904761904761904,0.0476190476190476
45-2041.00,5,3.0,0.6,0.2,0.0,0.0,0.8,0.0,0.2,0.0
45-2091.00,17,2.1176470588235294,0.5882352941176471,0.0588235294117647,0.0,0.0588235294117647,0.7647058823529411,0.0588235294117647,0.0588235294117647,0.0588235294117647
45-2092.00,27,1.7777777777777777,0.4814814814814814,0.037037037037037,0.1111111111111111,0.074074074074074,0.5555555555555556,0.074074074074074,0.1481481481481481,0.1851851851851851
45-2093.00,19,1.5263157894736843,0.3157894736842105,0.1052631578947368,0.0,0.0526315789473684,0.631578947368421,0.0,0.1052631578947368,0.0526315789473684
45-3031.00,29,1.103448275862069,0.2068965517241379,0.0344827586206896,0.0,0.0344827586206896,0.3793103448275862,0.1724137931034483,0.0344827586206896,0.0344827586206896
45-4011.00,17,1.1764705882352942,0.2941176470588235,0.0588235294117647,0.0,0.0,0.5882352941176471,0.0,0.0588235294117647,0.0
45-4021.00,18,1.0555555555555556,0.1111111111111111,0.0,0.0,0.0,0.5,0.0555555555555555,0.0,0.0
45-4022.00,9,2.2222222222222223,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.0,0.2222222222222222,0.2222222222222222
45-4023.00,12,1.9166666666666667,0.5833333333333334,0.1666666666666666,0.0,0.25,0.3333333333333333,0.0833333333333333,0.1666666666666666,0.25
47-1011.00,15,1.8666666666666667,0.7333333333333333,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.4666666666666667,0.2,0.1333333333333333
47-1011.03,15,1.9333333333333331,0.6666666666666666,0.2666666666666666,0.1333333333333333,0.0666666666666666,0.1333333333333333,0.4,0.4,0.2
47-2011.00,18,1.5,0.3333333333333333,0.0,0.0555555555555555,0.0555555555555555,0.8888888888888888,0.0,0.0555555555555555,0.1111111111111111
47-2021.00,14,1.2857142857142858,0.1428571428571428,0.0,0.0714285714285714,0.0714285714285714,0.6428571428571429,0.0714285714285714,0.0714285714285714,0.1428571428571428
47-2022.00,16,1.0,0.0625,0.0,0.0,0.0,0.75,0.0,0.0,0.0
47-2031.00,29,1.1724137931034482,0.2413793103448276,0.0344827586206896,0.1034482758620689,0.0344827586206896,0.5172413793103449,0.0689655172413793,0.1379310344827586,0.1379310344827586
47-2041.00,16,0.9375,0.1875,0.0,0.125,0.0,0.5625,0.0625,0.125,0.125
47-2042.00,14,0.9285714285714286,0.1428571428571428,0.0,0.0,0.0,0.7142857142857143,0.0714285714285714,0.0,0.0
47-2043.00,7,0.7142857142857143,0.1428571428571428,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0
47-2044.00,25,1.08,0.16,0.08,0.08,0.0,0.64,0.04,0.16,0.08
47-2051.00,26,1.2692307692307692,0.1153846153846153,0.0,0.0,0.0769230769230769,0.8846153846153846,0.0,0.0,0.0769230769230769
47-2053.00,26,1.0,0.0769230769230769,0.0384615384615384,0.0,0.0,0.6538461538461539,0.0,0.0384615384615384,0.0
47-2061.00,27,1.3703703703703705,0.1111111111111111,0.0,0.037037037037037,0.0,0.8518518518518519,0.0,0.037037037037037,0.037037037037037
47-2071.00,20,1.5,0.25,0.0,0.0,0.0,0.7,0.1,0.0,0.0
47-2072.00,5,1.4,0.2,0.2,0.0,0.0,0.8,0.0,0.2,0.0
47-2073.00,26,1.5,0.4615384615384615,0.0769230769230769,0.0384615384615384,0.0769230769230769,0.6153846153846154,0.0384615384615384,0.1153846153846153,0.1153846153846153
47-2081.00,26,0.9230769230769232,0.1153846153846153,0.0,0.0,0.0,0.6538461538461539,0.0769230769230769,0.0,0.0
47-2082.00,16,0.75,0.0625,0.0625,0.0,0.0625,0.4375,0.0,0.0625,0.0625
47-2111.00,21,1.380952380952381,0.3809523809523809,0.1428571428571428,0.0952380952380952,0.1428571428571428,0.4285714285714285,0.0476190476190476,0.238095238095238,0.238095238095238
47-2121.00,27,1.2222222222222223,0.1481481481481481,0.0,0.1111111111111111,0.0,0.6666666666666666,0.0,0.1111111111111111,0.1111111111111111
47-2131.00,10,1.1,0.1,0.0,0.0,0.1,0.7,0.1,0.0,0.1
47-2132.00,9,1.2222222222222223,0.2222222222222222,0.0,0.2222222222222222,0.0,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.2222222222222222
47-2141.00,17,1.1764705882352942,0.1176470588235294,0.1176470588235294,0.0588235294117647,0.0,0.4117647058823529,0.0588235294117647,0.1764705882352941,0.0588235294117647
47-2142.00,20,1.0,0.1,0.0,0.05,0.05,0.7,0.0,0.05,0.1
47-2151.00,14,1.7142857142857142,0.3571428571428571,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
47-2152.00,30,1.4,0.2333333333333333,0.1,0.0666666666666666,0.0,0.6,0.0666666666666666,0.1666666666666666,0.0666666666666666
47-2152.04,21,1.1428571428571428,0.2857142857142857,0.0,0.0,0.0952380952380952,0.5714285714285714,0.0952380952380952,0.0,0.0952380952380952
47-2161.00,15,0.9333333333333332,0.1333333333333333,0.0,0.0,0.0,0.6,0.0666666666666666,0.0,0.0
47-2171.00,7,1.5714285714285714,0.1428571428571428,0.0,0.1428571428571428,0.0,0.8571428571428571,0.0,0.1428571428571428,0.1428571428571428
47-2181.00,27,0.7407407407407407,0.1111111111111111,0.037037037037037,0.0,0.037037037037037,0.5185185185185185,0.0,0.037037037037037,0.037037037037037
47-2211.00,19,1.5789473684210529,0.2631578947368421,0.1578947368421052,0.0526315789473684,0.0,0.631578947368421,0.0526315789473684,0.2105263157894736,0.0526315789473684
47-2221.00,19,1.0,0.1052631578947368,0.0,0.0526315789473684,0.0,0.631578947368421,0.0,0.0526315789473684,0.0526315789473684
47-2231.00,26,1.6923076923076923,0.3846153846153846,0.1923076923076923,0.0384615384615384,0.0384615384615384,0.3846153846153846,0.3076923076923077,0.2307692307692307,0.0769230769230769
47-3011.00,15,1.1333333333333333,0.2,0.0,0.0666666666666666,0.0,0.8,0.0,0.0666666666666666,0.0666666666666666
47-3012.00,18,1.5,0.1111111111111111,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0
47-3013.00,25,1.6,0.08,0.04,0.0,0.0,0.8,0.0,0.04,0.0
47-3014.00,11,1.6363636363636365,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0
47-3015.00,15,1.2,0.0666666666666666,0.0666666666666666,0.0,0.0,0.8,0.0,0.0666666666666666,0.0
47-3016.00,18,1.0,0.0555555555555555,0.0,0.0,0.0555555555555555,0.6111111111111112,0.0,0.0,0.0555555555555555
47-4011.00,19,1.894736842105263,0.8947368421052632,0.1052631578947368,0.2105263157894736,0.4210526315789473,0.2105263157894736,0.0,0.3157894736842105,0.631578947368421
47-4011.01,21,2.142857142857143,0.7142857142857143,0.238095238095238,0.3333333333333333,0.1904761904761904,0.0952380952380952,0.1428571428571428,0.5714285714285714,0.5238095238095238
47-4021.00,20,1.3,0.2,0.0,0.1,0.1,0.65,0.0,0.1,0.2
47-4031.00,20,1.25,0.15,0.05,0.0,0.0,0.8,0.0,0.05,0.0
47-4041.00,21,1.4285714285714286,0.3333333333333333,0.1904761904761904,0.0,0.0476190476190476,0.6190476190476191,0.0,0.1904761904761904,0.0476190476190476
47-4051.00,19,1.5789473684210529,0.2105263157894736,0.0,0.0,0.0,0.9473684210526316,0.0,0.0,0.0
47-4061.00,26,1.7307692307692308,0.1923076923076923,0.0,0.0,0.0,0.9615384615384616,0.0,0.0,0.0
47-4071.00,22,1.3636363636363635,0.2727272727272727,0.0909090909090909,0.0454545454545454,0.0909090909090909,0.5909090909090909,0.0,0.1363636363636363,0.1363636363636363
47-4091.00,12,1.4166666666666667,0.0833333333333333,0.0,0.0,0.0,0.8333333333333334,0.0833333333333333,0.0,0.0
47-4099.03,20,1.3,0.3,0.05,0.3,0.1,0.45,0.0,0.35,0.4
47-5011.00,15,1.3333333333333333,0.1333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.5333333333333333,0.0666666666666666,0.0666666666666666,0.0666666666666666
47-5012.00,20,1.7,0.3,0.1,0.05,0.0,0.65,0.15,0.15,0.05
47-5013.00,19,1.4210526315789471,0.4736842105263157,0.0526315789473684,0.0,0.2105263157894736,0.4210526315789473,0.1052631578947368,0.0526315789473684,0.2105263157894736
47-5022.00,16,1.375,0.4375,0.0625,0.0,0.0625,0.5625,0.125,0.0625,0.0625
47-5023.00,29,1.6896551724137931,0.3448275862068966,0.0689655172413793,0.0344827586206896,0.0689655172413793,0.5862068965517241,0.1724137931034483,0.1034482758620689,0.1034482758620689
47-5032.00,27,1.2592592592592593,0.2222222222222222,0.074074074074074,0.037037037037037,0.037037037037037,0.4814814814814814,0.074074074074074,0.1111111111111111,0.074074074074074
47-5041.00,15,1.4666666666666666,0.3333333333333333,0.0,0.0,0.1333333333333333,0.6,0.0666666666666666,0.0,0.1333333333333333
47-5043.00,14,1.8571428571428572,0.2142857142857142,0.0714285714285714,0.0,0.0,0.7857142857142857,0.0,0.0714285714285714,0.0
47-5044.00,25,1.64,0.4,0.08,0.0,0.04,0.64,0.08,0.08,0.04
47-5051.00,9,1.3333333333333333,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0
47-5071.00,13,1.7692307692307692,0.0769230769230769,0.0,0.0,0.0,0.9230769230769232,0.0,0.0,0.0
47-5081.00,14,1.4285714285714286,0.2142857142857142,0.0714285714285714,0.0,0.0714285714285714,0.6428571428571429,0.0714285714285714,0.0714285714285714,0.0714285714285714
49-1011.00,22,1.9090909090909092,0.6818181818181818,0.1818181818181818,0.2272727272727272,0.1363636363636363,0.1363636363636363,0.1818181818181818,0.4090909090909091,0.3636363636363636
49-2011.00,25,1.76,0.48,0.16,0.12,0.08,0.48,0.08,0.28,0.2
49-2021.00,30,1.2666666666666666,0.2333333333333333,0.1,0.0666666666666666,0.0333333333333333,0.5666666666666667,0.0333333333333333,0.1666666666666666,0.1
49-2022.00,39,1.4871794871794872,0.282051282051282,0.2307692307692307,0.0769230769230769,0.0769230769230769,0.3076923076923077,0.1025641025641025,0.3076923076923077,0.1538461538461538
49-2091.00,13,1.6153846153846154,0.3076923076923077,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.5384615384615384,0.0769230769230769,0.1538461538461538,0.2307692307692307
49-2092.00,31,1.6774193548387095,0.2903225806451613,0.064516129032258,0.032258064516129,0.064516129032258,0.6451612903225806,0.032258064516129,0.0967741935483871,0.0967741935483871
49-2093.00,15,1.2666666666666666,0.3333333333333333,0.0666666666666666,0.1333333333333333,0.1333333333333333,0.5333333333333333,0.0,0.2,0.2666666666666666
49-2094.00,20,1.7,0.5,0.2,0.25,0.15,0.25,0.05,0.45,0.4
49-2095.00,15,1.6666666666666667,0.4,0.2,0.0666666666666666,0.1333333333333333,0.2666666666666666,0.2,0.2666666666666666,0.2
49-2096.00,12,1.5833333333333333,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0,0.75,0.0,0.25,0.0833333333333333
49-2097.00,11,1.5454545454545454,0.3636363636363636,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.2727272727272727,0.1818181818181818
49-2098.00,16,1.4375,0.4375,0.125,0.125,0.0,0.4375,0.1875,0.25,0.125
49-3011.00,38,1.5,0.3947368421052631,0.0263157894736842,0.0263157894736842,0.1842105263157894,0.5526315789473685,0.0526315789473684,0.0526315789473684,0.2105263157894736
49-3021.00,25,1.36,0.16,0.04,0.08,0.0,0.76,0.0,0.12,0.08
49-3022.00,18,1.3888888888888888,0.1111111111111111,0.0555555555555555,0.0,0.0555555555555555,0.7222222222222222,0.0,0.0555555555555555,0.0555555555555555
49-3023.00,30,1.2666666666666666,0.3,0.1333333333333333,0.0333333333333333,0.1,0.4333333333333333,0.0333333333333333,0.1666666666666666,0.1333333333333333
49-3031.00,26,1.1923076923076923,0.1538461538461538,0.0769230769230769,0.0,0.0769230769230769,0.6153846153846154,0.0,0.0769230769230769,0.0769230769230769
49-3041.00,14,1.2857142857142858,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.6428571428571429,0.0,0.1428571428571428,0.1428571428571428
49-3042.00,20,1.75,0.45,0.1,0.05,0.05,0.65,0.1,0.15,0.1
49-3043.00,20,1.3,0.3,0.15,0.0,0.15,0.55,0.0,0.15,0.15
49-3051.00,13,0.9230769230769232,0.2307692307692307,0.0,0.0769230769230769,0.0769230769230769,0.4615384615384615,0.0,0.0769230769230769,0.1538461538461538
49-3052.00,13,1.2307692307692308,0.2307692307692307,0.0769230769230769,0.0,0.0769230769230769,0.6923076923076923,0.0,0.0769230769230769,0.0769230769230769
49-3053.00,14,1.5714285714285714,0.2142857142857142,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.5714285714285714,0.0,0.2142857142857142,0.2142857142857142
49-3091.00,14,1.2857142857142858,0.2142857142857142,0.0,0.0714285714285714,0.0714285714285714,0.7142857142857143,0.0714285714285714,0.0714285714285714,0.1428571428571428
49-3092.00,17,1.0588235294117647,0.2352941176470588,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.5882352941176471,0.0588235294117647,0.1176470588235294,0.1176470588235294
49-3093.00,24,1.7916666666666667,0.0833333333333333,0.0416666666666666,0.0,0.0416666666666666,0.7916666666666666,0.0,0.0416666666666666,0.0416666666666666
49-9011.00,25,1.28,0.08,0.12,0.0,0.04,0.72,0.0,0.12,0.04
49-9012.00,32,1.5625,0.21875,0.09375,0.03125,0.09375,0.65625,0.0625,0.125,0.125
49-9021.00,30,1.3,0.2333333333333333,0.1,0.1,0.0333333333333333,0.6,0.0666666666666666,0.2,0.1333333333333333
49-9031.00,29,1.3103448275862069,0.2758620689655172,0.1034482758620689,0.0344827586206896,0.0689655172413793,0.4827586206896552,0.0689655172413793,0.1379310344827586,0.1034482758620689
49-9041.00,16,1.875,0.5625,0.1875,0.125,0.1875,0.4375,0.0625,0.3125,0.3125
49-9043.00,18,1.7777777777777777,0.5,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.6111111111111112,0.1111111111111111,0.1666666666666666,0.1111111111111111
49-9044.00,23,1.434782608695652,0.3478260869565217,0.0434782608695652,0.0,0.0434782608695652,0.6956521739130435,0.0,0.0434782608695652,0.0434782608695652
49-9045.00,10,1.3,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0
49-9051.00,23,1.173913043478261,0.1739130434782608,0.0,0.0,0.0434782608695652,0.8260869565217391,0.0434782608695652,0.0,0.0434782608695652
49-9052.00,19,1.368421052631579,0.1052631578947368,0.1052631578947368,0.0,0.0526315789473684,0.7368421052631579,0.0,0.1052631578947368,0.0526315789473684
49-9061.00,15,1.6666666666666667,0.4,0.0,0.2,0.0666666666666666,0.5333333333333333,0.0666666666666666,0.2,0.2666666666666666
49-9062.00,20,1.4,0.3,0.15,0.1,0.0,0.5,0.1,0.25,0.1
49-9063.00,24,0.7083333333333334,0.0833333333333333,0.0,0.0,0.0416666666666666,0.375,0.0,0.0,0.0416666666666666
49-9064.00,15,1.2,0.1333333333333333,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.4,0.0,0.2,0.1333333333333333
49-9071.00,27,1.5555555555555556,0.3333333333333333,0.1111111111111111,0.037037037037037,0.074074074074074,0.6296296296296297,0.037037037037037,0.1481481481481481,0.1111111111111111
49-9081.00,12,1.5833333333333333,0.3333333333333333,0.3333333333333333,0.0833333333333333,0.0833333333333333,0.4166666666666667,0.0,0.4166666666666667,0.1666666666666666
49-9091.00,18,1.6666666666666667,0.3888888888888889,0.3333333333333333,0.0555555555555555,0.0,0.3888888888888889,0.0555555555555555,0.3888888888888889,0.0555555555555555
49-9092.00,23,1.0,0.3043478260869565,0.0434782608695652,0.0434782608695652,0.0,0.4782608695652174,0.0,0.0869565217391304,0.0434782608695652
49-9094.00,14,1.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.5714285714285714,0.0,0.1428571428571428,0.0
