iso3,nace_r2,n_isic2_matched,ai_any_pct,year_used,atlas_exposure,atlas_substitution_share,atlas_augmentation_share,atlas_ai_material_share,atlas_llm_like_share,atlas_physical_share
PRT,H,5,4.9,2024.0,1.9246594858773165,0.4029737011427407,0.021170638240115548,0.4164199813531077,0.10529092101545579,0.2784977306680318
ROU,H,5,2.73,2024.0,1.8319458893699534,0.4166666265268709,0.04910622880197009,0.3911394455534524,0.09935218659482672,0.2529015766287221
SRB,H,5,9.49,2024.0,1.7553406155807392,0.384143782490841,0.05992701661065505,0.4257984075799845,0.11132451278338376,0.24141043314486305
SWE,H,5,15.54,2024.0,2.077168115889607,0.43809879752140884,0.03571460308710927,0.4781929935503266,0.10342625093552534,0.30443024862293594
SVK,H,5,8.22,2024.0,1.9184060561071248,0.3880353373675076,0.03660015186410102,0.47491766963059084,0.11961146385119001,0.2743514575654066
TUR,H,5,3.85,2024.0,1.8267271971565304,0.38598598496471337,0.030583664602770955,0.3966338205478045,0.09917710485447835,0.2637638414141254
AUT,I,2,15.87,2024.0,1.6048806812283356,0.234368881940426,0.0,0.25475098702863724,0.025278386098908652,0.27976561471247796
BEL,I,2,15.66,2024.0,1.676684972872382,0.2595551190661861,0.00846517929587953,0.40933323276546396,0.05747229521156329,0.30744257916400475
BGR,I,2,2.66,2024.0,1.4195608001427606,0.15340709834399016,0.013611562691688405,0.22722269052240912,0.06218316184442233,0.23846284007961835
CZE,I,2,4.24,2024.0,1.7022667415663961,0.2571586433190733,0.006090853775673473,0.3827342240196292,0.06065222365111647,0.28840503308654547
DEU,I,2,8.26,2024.0,1.5224293567432525,0.23654024707512405,0.005860866919233534,0.2752655982048958,0.05455804181825185,0.3220457506548329
DNK,I,2,10.79,2024.0,1.7228771697215712,0.26894659726191905,0.02428639963500831,0.3694518212234569,0.06908350689630757,0.2855860619170332
GRC,I,2,6.24,2024.0,1.593474599680535,0.20144169509805926,0.02745021300305346,0.34403641094242887,0.05532264248650473,0.25074906641608
ESP,I,2,3.52,2024.0,1.611548431407643,0.20252925515957831,0.024694652010959516,0.31614043359183197,0.03952411845788385,0.32081858168295846
FIN,I,2,10.83,2024.0,1.7435811849586704,0.2793227389590446,0.0264186143784553,0.3418843914293159,0.05518494108525489,0.2835018615638251
FRA,I,2,5.09,2024.0,1.6936416777771486,0.23228493503286396,0.01339025903010617,0.38950703397678177,0.0539972071445223,0.2813982384565273
HRV,I,2,6.38,2024.0,1.5398180724971575,0.21579758030709312,0.043318555872708726,0.2901339869808117,0.059428495005759766,0.2469693189674624
HUN,I,2,4.53,2024.0,1.5848296799360546,0.22182567238919657,0.017472869921482614,0.3051980805473645,0.03346558299586989,0.29271618714761033
IRL,I,2,4.71,2024.0,1.6457419252648895,0.20925045000771308,0.014705053192519989,0.3536557717797153,0.04934606170610768,0.280103453282642
ITA,I,2,2.73,2024.0,1.58166788561596,0.16697179712259574,0.02143939060061899,0.37097128076984587,0.07831031782103089,0.2923476810013471
NLD,I,2,9.04,2024.0,1.7427090356020962,0.2688452005492028,0.014584368923378692,0.42012237292682564,0.05957621765016957,0.3026992154349718
NOR,I,2,11.46,2024.0,1.7255747025764296,0.26723404362301717,0.022465185254809863,0.29022287245724954,0.05706452564709466,0.32280674606904514
POL,I,2,2.43,2024.0,1.6534612912452487,0.21154824233851902,0.010043911972614452,0.3411430939429125,0.08004058940408659,0.27199247787966274
PRT,I,2,6.58,2024.0,1.6153076039892538,0.1999367020226298,0.010380686533087154,0.2843846408200382,0.06193943832696662,0.3129543841970711
ROU,I,2,0.08,2024.0,1.5632519785175072,0.21905684978429946,0.015575602120515043,0.20128526051682907,0.0304767139369369,0.2883708184767443
SRB,I,2,0.12,2024.0,1.4463804371113564,0.22281243947871954,0.020063181813205325,0.3600315627315196,0.06983179459879806,0.2126546595931218
SWE,I,2,10.47,2024.0,1.6570293622559649,0.2648207907453472,0.01886098109982974,0.4484715583434563,0.058231537979730616,0.2796441173371207
SVK,I,2,3.77,2024.0,1.5217053232903481,0.3679999012024128,0.015737625150521323,0.3563000860626869,0.06786416587651235,0.2645219421064029
TUR,I,2,3.24,2024.0,1.5495443912343805,0.20727785657499648,0.011603267649256711,0.22834889790783963,0.03415912051566654,0.2714760329949227
AUT,I55,1,29.35,2024.0,1.7015360443026086,0.2527278072398012,0.0,0.18138276367409936,0.036701111583161056,0.04995381702309442
BEL,I55,1,10.91,2023.0,1.805642842245577,0.22636163053534605,0.011972857539451659,0.549503305412475,0.0716390666426775,0.0912679112762581
BGR,I55,1,6.08,2024.0,1.575809020430399,0.1112716294975394,0.0,0.22621401258344873,0.06708286975648713,0.053705218204329865
CZE,I55,1,5.82,2024.0,1.8665693860210801,0.25342945587716664,0.0,0.46892700783716196,0.0856452207858553,0.08879772399114079
DEU,I55,1,12.46,2024.0,1.4695628762931037,0.26648081650646865,0.0,0.26372265645342513,0.051954899241398365,0.11420279462440218
DNK,I55,1,15.95,2024.0,1.8509961314186434,0.25217266640464125,0.026869304525386845,0.48633985490007364,0.08842686577746277,0.06851454362461158
GRC,I55,1,7.92,2024.0,1.7847347728523175,0.25342945587716664,0.027356110825923773,0.48890912123029756,0.0742017156885613,0.03422395270744371
ESP,I55,1,11.93,2024.0,1.790779123395119,0.21358417574677488,0.03873962209684181,0.37309802497019506,0.03520743284484593,0.11046300145349786
FIN,I55,1,22.52,2024.0,1.8137396510122228,0.22586839863045224,0.023817509895469203,0.3971393093069012,0.08794287807740919,0.07108167870149493
FRA,I55,1,11.56,2024.0,1.8121697464471727,0.21358417574677488,0.0,0.4398944964623668,0.07161748612065004,0.06851454362461158
HRV,I55,1,14.92,2024.0,1.7314753152752396,0.21463675835733143,0.05494403494459086,0.2829997193869507,0.06989518819109303,0.07050072459860675
HUN,I55,1,8.67,2024.0,1.7341188386263398,0.24048251375411414,0.0,0.4171943210487278,0.0377404037993226,0.08997038208516177
IRL,I55,1,14.26,2024.0,1.792961680851797,0.22663553637607683,0.0,0.4031121809255641,0.07087403532882221,0.05782200167096154
ITA,I55,1,8.48,2024.0,1.790936429343481,0.2122735634893551,0.015596171517296845,0.49302318127822853,0.10836985631724569,0.09072386618161339
NLD,I55,1,24.74,2024.0,1.8280266671474685,0.23995646567644316,0.013364865832890475,0.46834555604063105,0.0691268994363995,0.1111140625635374
NOR,I55,1,28.09,2024.0,1.8129631335705865,0.2501791404308153,0.011972857539451659,0.26360140514479713,0.07080979831024053,0.11030692688268995
POL,I55,1,3.04,2024.0,1.8271530931615885,0.22663553637607683,0.013504438692496373,0.42557954518605706,0.08881106683767864,0.06943508251998058
PRT,I55,1,15.49,2024.0,1.8029749605621543,0.2129690989015074,0.0,0.30015067960341124,0.08759621194617641,0.09565367603321616
ROU,I55,1,0.26,2024.0,1.7333064065104715,0.22545939075477683,0.0,0.16806454121735265,0.018001268527438108,0.08825367889649607
SRB,I55,1,0.43,2024.0,1.5830210844307608,0.21381326477959237,0.011972857539451659,0.48483983040970413,0.08843497578631494,0.05134254342961044
SWE,I55,1,16.15,2024.0,1.7081113454896568,0.21358417574677488,0.02707228027458226,0.5721603184205624,0.08859655692295451,0.05782200167096154
SVK,I55,1,4.24,2024.0,1.6878796787010948,0.5188233488544535,0.015383253286472111,0.4286622043376382,0.08688684259377671,0.05278467930896087
TUR,I55,1,5.41,2024.0,1.777882152014126,0.23995646567644316,0.0,0.2646961851688239,0.05446258041667683,0.07499400186596267
AUT,ICT,4,60.14,2024.0,2.034409616650055,0.29265257781544374,0.046316467273822375,0.5344163549873671,0.2816913816854628,0.19676473980266462
BEL,ICT,4,62.19,2024.0,2.052554393851606,0.29162778766824227,0.05938640757970137,0.5788158137362509,0.27193167145944924,0.17422699834876437
BGR,ICT,4,32.07,2024.0,2.0066655595211564,0.2933896169575366,0.08153460516948367,0.6082700864830968,0.30456207434472365,0.16490805761016586
CZE,ICT,4,43.71,2024.0,2.015739006514791,0.29080223815467077,0.04962493831809765,0.582905443294657,0.27746584961346366,0.18121729093313654
DEU,ICT,4,58.07,2024.0,1.9963168476836497,0.28043111296100953,0.04490844149401805,0.5774312915806318,0.28724212366684926,0.19761879030661517
DNK,ICT,4,64.15,2024.0,2.025512002031514,0.27233896287310977,0.045249898263040156,0.5967902723276113,0.272801011367352,0.1790228238064556
GRC,ICT,4,31.25,2024.0,1.9017356450240532,0.259749923143252,0.06521177671027799,0.5492146086273217,0.2689037751292335,0.18798874333168225
ESP,ICT,4,44.97,2024.0,2.0066094019386806,0.30578617887468745,0.03433021373269611,0.5533553038959991,0.2610103894178609,0.19007965613245964
FIN,ICT,4,67.57,2024.0,2.008453842438349,0.30099455154652227,0.06983805393124046,0.558665432873073,0.24187445377172284,0.1865598053236271
FRA,ICT,4,40.19,2024.0,1.9938919141120295,0.28513285266522415,0.057498149531705525,0.5629714015259532,0.2732433123903982,0.18122948947288806
HRV,ICT,4,60.2,2024.0,1.9627224403764503,0.2959092636430288,0.0918865828274904,0.5827668839816442,0.2826347566830133,0.1779566716117611
HUN,ICT,4,31.33,2024.0,1.953115559048247,0.2761606273508459,0.06397787268099439,0.5151546237653737,0.26398871557585574,0.19639831814336012
IRL,ICT,4,54.42,2024.0,2.0134089407040605,0.2998991292838459,0.03709972453357899,0.5386004581738909,0.2722244646186073,0.1895984797465745
ITA,ICT,4,32.22,2024.0,1.9606060411968,0.2542134344386823,0.050685958426835265,0.5555548646931381,0.28431596136316717,0.18976620244560022
NLD,ICT,4,54.6,2024.0,2.0438790894581396,0.30704833968884326,0.04754322714287546,0.5712336284359338,0.2968460525752955,0.1808767916693749
NOR,ICT,4,59.56,2024.0,2.0445219662374403,0.28341364685288867,0.04483753202679407,0.6131981730751003,0.31097209082946875,0.18723253778205107
POL,ICT,4,30.75,2024.0,1.9982289007366452,0.2796220656195128,0.049489315329426686,0.541875256313362,0.262329526825808,0.20106830129275188
PRT,ICT,4,51.38,2024.0,1.9923481042384725,0.3158993305058091,0.03292893982475976,0.5169779474002045,0.2979296230778691,0.1710165262583159
ROU,ICT,4,14.26,2024.0,1.9480570475485468,0.3056671084870722,0.05134682382675454,0.4835909525905222,0.2778092616646538,0.19782680046287993
SRB,ICT,4,26.66,2024.0,1.921352843105694,0.2680363737453739,0.10237010976407285,0.5757491989789428,0.3055339134647526,0.18080742070135017
SWE,ICT,4,61.97,2024.0,2.065347029935783,0.3132888074018091,0.04508497753365046,0.5618950481322809,0.2767995793754394,0.19249421324283475
SVK,ICT,4,27.14,2024.0,1.9632829251260775,0.28677639723088083,0.11281958779878251,0.6056456387611724,0.27923233913553314,0.17972116265546212
TUR,ICT,4,33.51,2024.0,1.9044856654824427,0.26778869316575526,0.0339658798086724,0.5191437996767498,0.2663454127318935,0.19005713502814925
AUT,J,6,60.74,2024.0,1.9792891583688377,0.2572570514753039,0.05716720241038881,0.5588539110467801,0.32760872801912083,0.1089876601627583
BEL,J,6,64.12,2024.0,2.0101720720548304,0.26304901130744823,0.06586842207218532,0.5933781482838799,0.3305891156216383,0.1056430395763891
BGR,J,6,33.92,2024.0,1.9886658435371973,0.2850926496994432,0.09374105480765323,0.6193168332516128,0.35798669498960617,0.11484049846143135
CZE,J,6,46.49,2024.0,1.9724939737798488,0.26115691124250034,0.04765006612717939,0.5718632662177195,0.321534187129052,0.12719200390026217
DEU,J,6,60.52,2024.0,1.9927563095018568,0.28009974900314333,0.06878673857289795,0.5952469692243486,0.33745522671850975,0.13560240147905853
DNK,J,6,68.3,2024.0,1.9739353761544336,0.25890333930118736,0.053801206057247086,0.5951622130304117,0.3324472681283431,0.09885112384094145
GRC,J,6,25.63,2024.0,1.8157054010526208,0.21985179993119752,0.05711569615762611,0.5535078226044785,0.317628744350057,0.12086604612741951
ESP,J,6,46.57,2024.0,1.9620054242203053,0.2836056648372656,0.0422330099514302,0.5733289861422858,0.3149814634046898,0.11497946319624086
FIN,J,6,66.43,2024.0,2.0042695967899227,0.286852414054427,0.06852411098068946,0.5748810536080107,0.30299347665036563,0.12053526932489288
FRA,J,6,41.76,2024.0,1.944886406721807,0.2655288500335257,0.04618575451546517,0.5753002727808705,0.3224680220154256,0.11129613614817774
HRV,J,6,56.93,2024.0,1.9411984387799566,0.27819310984611195,0.12291556834412397,0.5943651771066443,0.31309367633348817,0.12753597595809218
HUN,J,6,32.88,2024.0,1.9461849795492678,0.25392122864662253,0.06312534688856265,0.5318306498605287,0.3100101580557698,0.13613395603742828
IRL,J,6,49.07,2024.0,1.9662627591182902,0.28819038997046154,0.041033137576717525,0.5529349777350657,0.3261801071744615,0.11985010695361627
ITA,J,6,34.6,2024.0,1.9377186334916363,0.26711867425817776,0.050927845606957844,0.5549500869491315,0.3223283089308473,0.1284182391499309
NLD,J,6,58.03,2024.0,1.9967265669974044,0.2684246146433052,0.04203868491748213,0.6023709962183174,0.3351068533927531,0.12752613985880895
NOR,J,6,62.71,2024.0,2.0150969487042416,0.26319281256158744,0.056609822632539386,0.5891926020722218,0.3463447138648836,0.12195113444279647
POL,J,6,32.63,2024.0,1.9303091768425098,0.2612173749589144,0.06092484237946205,0.5545572175351369,0.3144887214728542,0.1298468279336608
PRT,J,6,52.45,2024.0,1.877412985106013,0.2606778459234967,0.05098411076054765,0.5324611569497245,0.3481421651616969,0.10976183005058184
ROU,J,6,15.69,2024.0,1.9146264434029885,0.28287102100063144,0.04626718286319253,0.5178524477793542,0.32772670114410746,0.13852228492151922
SRB,J,6,28.81,2024.0,1.910494645137496,0.25618918912143723,0.08379301743380335,0.5802465170856633,0.3385372806095826,0.1266210337499667
SWE,J,6,67.56,2024.0,2.009441287692747,0.28518308219593547,0.05147245598886615,0.5756858723307506,0.3210105383228811,0.12902480522845475
SVK,J,6,29.19,2024.0,1.9511882604429927,0.2816969084585156,0.10523592152214113,0.6185365121520917,0.32751423775373184,0.12410671086205798
TUR,J,6,35.46,2024.0,1.876725769701734,0.24671570589570435,0.04920030707731903,0.542388348259626,0.3211958527866882,0.1231007210108128
BGR,J58-J60,3,27.2,2024.0,1.8921409792581574,0.2954098842983916,0.09805004172014196,0.5759639469151637,0.34793274179469824,0.14623573985639463
CZE,J58-J60,3,38.08,2024.0,1.8823738801912215,0.2598983144416174,0.04119837377021336,0.5210643356412621,0.3022660303706833,0.15819870764241237
DEU,J58-J60,3,49.84,2024.0,1.9531535924270038,0.2854009417888504,0.08715846889361646,0.5675082935133885,0.32490413644151755,0.15685632151304965
DNK,J58-J60,3,78.47,2024.0,1.85554288427525,0.263166605682668,0.054789961306859335,0.5294908655859907,0.31950984926990417,0.10425803633223231
GRC,J58-J60,3,9.53,2024.0,1.6841333500824742,0.1992195582686402,0.057309559873259,0.5001722988322207,0.3062215115436989,0.12877335190030673
FRA,J58-J60,3,37.78,2024.0,1.8665983569615314,0.26515686617444373,0.035115218492216486,0.5307313655828522,0.30813560314519506,0.1258800150758093
HRV,J58-J60,3,41.91,2024.0,1.8662223422822273,0.28421055520357386,0.1394855412810037,0.5561115451485806,0.2935344033818547,0.1598137780820793
HUN,J58-J60,3,22.15,2024.0,1.8916687762823123,0.25875382887336656,0.06069917893126092,0.5099505061341858,0.3058646582318078,0.15987774784254086
IRL,J58-J60,3,32.03,2024.0,1.8756071302567312,0.2969481736492092,0.03809767699549852,0.5114493957288253,0.31424347834548194,0.12882653610189754
ITA,J58-J60,3,24.0,2024.0,1.8725811555109637,0.2931895457901092,0.04357329472428504,0.5161618717830702,0.31123913195981445,0.15344446390125344
NLD,J58-J60,3,47.53,2024.0,1.9164995708068069,0.25356264746362794,0.03347444372640006,0.58581544519926,0.3111661558588986,0.16086926790597253
NOR,J58-J60,3,56.89,2024.0,1.9401403699880653,0.2690713659915455,0.06173965871188156,0.5197404624240434,0.3145682999015837,0.13755037601148845
POL,J58-J60,3,18.61,2024.0,1.8196735763151732,0.2772197591502832,0.06946456646236344,0.507807304585325,0.31380085625201826,0.13810196927147875
PRT,J58-J60,3,29.18,2023.0,1.7101271473001,0.21562422047320048,0.0607950669348107,0.5104530048310916,0.33779398686281703,0.13393113992163827
ROU,J58-J60,3,18.54,2024.0,1.8240536934457185,0.285756183870133,0.03839558224112126,0.49869489117874183,0.31692439260947985,0.16057687101839216
SRB,J58-J60,3,6.88,2024.0,1.8451461820912467,0.25830347805068027,0.06569716109307111,0.5396560363007153,0.315205619390618,0.14837581707769512
SVK,J58-J60,3,32.23,2024.0,1.9003015847514677,0.29080062792233147,0.08345592913371684,0.5729229765859746,0.31631589581455893,0.1508975034463729
TUR,J58-J60,3,18.02,2024.0,1.8018639250391122,0.24251123122885584,0.06087560250253918,0.5143596732100305,0.31869980350835564,0.14149906255159472
CZE,J61,1,21.98,2024.0,1.9050214517471722,0.20437196998833215,0.024216284990424705,0.5253607660506876,0.24827300403440808,0.2366719913079101
DEU,J61,1,37.43,2024.0,1.8625550315422945,0.23541746133183936,0.02232851493682407,0.5259272816816581,0.2553194627765466,0.27461817450861414
DNK,J61,1,41.58,2024.0,1.8912542781385602,0.21427729354646688,0.03747593221455953,0.5619001652984842,0.24026164172376896,0.23956720236530604
GRC,J61,1,28.4,2024.0,1.6050687709829603,0.14789928842288066,0.024095861731125413,0.5180238898536225,0.23180043852923302,0.2791507981941375
FRA,J61,1,20.89,2024.0,1.7540197325028273,0.18828191272884584,0.05121836668227695,0.588444691258252,0.27732376877782416,0.2304113487921793
HRV,J61,1,16.58,2024.0,1.6990118547724569,0.18699135485264107,0.05435786047636809,0.49000277230377426,0.3085266866435605,0.2260490986328559
HUN,J61,1,14.52,2024.0,1.7721660215652526,0.1927905004574262,0.07351559139584717,0.502913485637238,0.23111578606740615,0.2687432228703591
IRL,J61,1,43.5,2024.0,1.81616025194193,0.20691240473458758,0.029049223384956354,0.5061784832128782,0.2616368702440565,0.28073712424957925
ITA,J61,1,27.61,2024.0,1.789018437310342,0.21378178102927886,0.09803165467372943,0.5195726598665236,0.2707709540478101,0.26414464499734686
NLD,J61,1,52.96,2024.0,1.874002260501857,0.27121338644082804,0.02905975754985564,0.5227430157805792,0.3108301434408164,0.23066512626851032
NOR,J61,1,35.65,2024.0,1.9588521611353338,0.2063101342198529,0.04946748639164454,0.6113373718024351,0.31278552194245696,0.2671717694558876
POL,J61,1,18.31,2024.0,1.837707828350629,0.16999898875938077,0.07381536968330474,0.5285696962544085,0.2166480728908027,0.2963477899609407
PRT,J61,1,21.32,2024.0,1.7734279927940415,0.3038599752061092,0.0353847797260865,0.4622471112442895,0.33702943142820413,0.20489365137215035
ROU,J61,1,5.5,2024.0,1.758465324504603,0.19902900374488974,0.07231335020046013,0.43991495693375715,0.24981774701000553,0.28097582664735077
SRB,J61,1,18.18,2024.0,1.678519545183728,0.1734733059351663,0.1443113126814968,0.5617540504213753,0.32536635248573764,0.25487332839725557
SVK,J61,1,29.66,2024.0,1.7150346542982904,0.219449666645723,0.1829844254947866,0.5219234059779838,0.25536012588778473,0.2322223319637699
TUR,J61,1,23.62,2024.0,1.7997399197398594,0.1889181723670443,0.07978933055278684,0.475123587049388,0.24120401113313178,0.2535213822865381
AUT,J62_J63,2,62.84,2024.0,2.184007595557714,0.2906320706895701,0.05164079875539024,0.6145702205408229,0.3713988131046904,0.030040540767274776
BGR,J62_J63,2,37.36,2024.0,2.2279135401329224,0.28100437392704264,0.08876290963115052,0.7214543908390713,0.40022932648247533,0.01474401876915796
CZE,J62_J63,2,50.37,2024.0,2.141410375179128,0.29143727707090883,0.06904449523100575,0.6713129121659216,0.387067013813927,0.025941954583212884
DEU,J62_J63,2,63.94,2024.0,2.117261024093917,0.29448910366023473,0.06445825490985711,0.6715148265621338,0.39734974410497964,0.034213634913293975
DNK,J62_J63,2,66.89,2024.0,2.1928646629811457,0.2748214626063266,0.06048071010417251,0.7103002580630071,0.39794620961828864,0.0203827158418228
GRC,J62_J63,2,35.4,2024.0,2.118381792542671,0.28677641817919197,0.07333481779742711,0.6512530746382934,0.37765374647000616,0.029862711434729586
ESP,J62_J63,2,52.44,2024.0,2.1848883174054583,0.32878709034116693,0.05115676875194958,0.6241272291242775,0.3454419534319896,0.01866477562067466
FRA,J62_J63,2,45.54,2024.0,2.1577518184717097,0.30471029447448855,0.0602752524669323,0.6355814243392071,0.36653877693957226,0.029862711434729586
HRV,J62_J63,2,61.53,2024.0,2.1747558755303005,0.31476781930665454,0.1323394628726823,0.7039268274451748,0.3447160806059022,0.029862711434729586
HUN,J62_J63,2,36.61,2024.0,2.1149687634417083,0.2772376924011047,0.061569476570872986,0.5791094475616887,0.35567559378589464,0.034213634913293975
IRL,J62_J63,2,55.9,2024.0,2.1772974559988083,0.315692707070277,0.05142828554442662,0.6385415980055203,0.37635666888313346,0.025941954583212884
ITA,J62_J63,2,36.72,2024.0,2.1097749485532926,0.25468081357473005,0.038407767397581255,0.6308211232395275,0.3647407518289152,0.023015699099239048
NLD,J62_J63,2,59.52,2024.0,2.178429214531074,0.2893231795140596,0.06137451038791846,0.6670183129657723,0.38315625466950315,0.025941954583212884
NOR,J62_J63,2,67.93,2024.0,2.1556542105629597,0.2828163215875177,0.05248623663397352,0.6822984266793827,0.41078893077104683,0.025941954583212884
POL,J62_J63,2,38.05,2024.0,2.142563251879456,0.2828229917716282,0.0416699926031886,0.637675847600219,0.3644408435951339,0.034213634913293975
PRT,J62_J63,2,58.89,2024.0,2.180334237970868,0.3066672194576347,0.04406734201638363,0.6005804079803918,0.3692207994767631,0.025941954583212884
ROU,J62_J63,2,15.92,2024.0,2.1285661277880865,0.32046428532425,0.045051500127665636,0.5855575281030714,0.3828846410130999,0.034213634913293975
SRB,J62_J63,2,34.12,2024.0,2.124504889683754,0.2943756973207082,0.080677654321055,0.6503784715952293,0.38012023649995214,0.029862711434729586
SWE,J62_J63,2,72.42,2024.0,2.215152010361855,0.3417827295643552,0.02341755361632865,0.644237876078896,0.3754230189642158,0.029862711434729586
SVK,J62_J63,2,28.81,2024.0,2.145595077052631,0.299164950169188,0.09903165811845481,0.7352633685883212,0.3803888065954648,0.029862711434729586
TUR,J62_J63,2,43.06,2024.0,2.0275114616766046,0.28192118466030713,0.016392852201754893,0.6180637414391383,0.3649358475309651,0.03029287806177727
AUT,L,1,24.54,2024.0,1.8205850908478924,0.13789796825960754,0.06931398545602754,0.6504503514969058,0.40323692508380066,0.0
BEL,L,1,4.52,2023.0,1.7953863174692588,0.16509134103293033,0.1281642022163587,0.6042328546112435,0.41186477533075294,0.0
BGR,L,1,0.0,2023.0,1.7823561452561456,0.12791483547198493,0.1517082066329117,0.6931979773616838,0.42307787853200324,0.0
CZE,L,1,13.74,2024.0,1.7429428218618397,0.16489356567039903,0.04647356877922595,0.6444218393286096,0.3727658532660908,0.0
DEU,L,1,20.98,2024.0,1.619100242400373,0.15454304883148967,0.04699360361589559,0.573349444502658,0.3345113233160382,0.025982006601383698
DNK,L,1,29.41,2024.0,1.8197733646636192,0.19490475893451759,0.058137682608114014,0.5516450718612543,0.27829964847731437,0.0
GRC,L,1,9.3,2024.0,1.6540765403708555,0.13115134115723265,0.037706280363914255,0.5986416289752381,0.44136734601959243,0.0
ESP,L,1,11.67,2024.0,1.7870078831848037,0.10393091480451765,0.0,0.6608697229983637,0.47844788169014935,0.0
FIN,L,1,32.85,2024.0,1.8023816767063496,0.13656897366263662,0.06931398545602754,0.6296513503274997,0.44629650782856917,0.025982006601383698
FRA,L,1,14.3,2024.0,1.751683863233318,0.12893711131425026,0.04699360361589559,0.6591465966296458,0.364459221745725,0.025982006601383698
HRV,L,1,11.65,2024.0,1.8046610062135962,0.1487766908703949,0.18658505688637034,0.7175528146294925,0.40005816973642894,0.0
HUN,L,1,4.16,2024.0,1.7400941475898457,0.14176240236677762,0.0,0.6235255428128411,0.2961860944016139,0.025982006601383698
IRL,L,1,18.15,2024.0,1.7204335138923152,0.09372411312899898,0.0,0.6303310113862266,0.42779082882097264,0.025982006601383698
ITA,L,1,6.2,2024.0,1.6879228260685801,0.12933907695922575,0.02323440972293329,0.5751824023939914,0.3309645292559132,0.0
NLD,L,1,27.96,2024.0,1.7241952866872219,0.15051677514063988,0.0,0.6128788058176385,0.395091040934719,0.0
NOR,L,1,23.9,2024.0,1.8756128808954164,0.16131763798497847,0.021791108369061472,0.657720166852666,0.33290724391099724,0.0
POL,L,1,4.02,2024.0,1.7681635245778613,0.10527627373776897,0.026613001753236873,0.6268704763478288,0.325704476853544,0.0
PRT,L,1,7.52,2023.0,1.7502840415841452,0.1623556287032532,0.07214937421880477,0.6322357054969869,0.37027397935999484,0.01415507731121965
ROU,L,1,3.81,2024.0,1.7358795737181645,0.11741200274008276,0.05953425931806088,0.6674527539822687,0.3783457584295355,0.0
SRB,L,1,0.0,2024.0,1.7330614452428883,0.12501553061910195,0.14113110498617343,0.6234179907457774,0.4485092104978456,0.0
SWE,L,1,28.97,2024.0,1.6953785488080242,0.12603136915951801,0.033408128907031646,0.5619727239670906,0.39796581074098375,0.025982006601383698
SVK,L,1,3.68,2024.0,1.7914842023038808,0.1633988403628922,0.11591088629439364,0.697055226498247,0.43155900711032485,0.0
TUR,L,1,5.09,2024.0,1.6339433694242698,0.11611933350673886,0.0,0.6178495233917324,0.4434548059170864,0.0
AUT,L68,1,24.54,2024.0,1.8205850908478924,0.13789796825960754,0.06931398545602754,0.6504503514969058,0.40323692508380066,0.0
BEL,L68,1,4.52,2023.0,1.7953863174692588,0.16509134103293033,0.1281642022163587,0.6042328546112435,0.41186477533075294,0.0
BGR,L68,1,0.0,2023.0,1.7823561452561456,0.12791483547198493,0.1517082066329117,0.6931979773616838,0.42307787853200324,0.0
CZE,L68,1,13.74,2024.0,1.7429428218618397,0.16489356567039903,0.04647356877922595,0.6444218393286096,0.3727658532660908,0.0
DEU,L68,1,20.98,2024.0,1.619100242400373,0.15454304883148967,0.04699360361589559,0.573349444502658,0.3345113233160382,0.025982006601383698
DNK,L68,1,29.41,2024.0,1.8197733646636192,0.19490475893451759,0.058137682608114014,0.5516450718612543,0.27829964847731437,0.0
GRC,L68,1,9.3,2024.0,1.6540765403708555,0.13115134115723265,0.037706280363914255,0.5986416289752381,0.44136734601959243,0.0
ESP,L68,1,11.67,2024.0,1.7870078831848037,0.10393091480451765,0.0,0.6608697229983637,0.47844788169014935,0.0
FIN,L68,1,32.85,2024.0,1.8023816767063496,0.13656897366263662,0.06931398545602754,0.6296513503274997,0.44629650782856917,0.025982006601383698
FRA,L68,1,14.3,2024.0,1.751683863233318,0.12893711131425026,0.04699360361589559,0.6591465966296458,0.364459221745725,0.025982006601383698
HRV,L68,1,11.65,2024.0,1.8046610062135962,0.1487766908703949,0.18658505688637034,0.7175528146294925,0.40005816973642894,0.0
HUN,L68,1,4.16,2024.0,1.7400941475898457,0.14176240236677762,0.0,0.6235255428128411,0.2961860944016139,0.025982006601383698
IRL,L68,1,18.15,2024.0,1.7204335138923152,0.09372411312899898,0.0,0.6303310113862266,0.42779082882097264,0.025982006601383698
ITA,L68,1,6.2,2024.0,1.6879228260685801,0.12933907695922575,0.02323440972293329,0.5751824023939914,0.3309645292559132,0.0
NLD,L68,1,27.96,2024.0,1.7241952866872219,0.15051677514063988,0.0,0.6128788058176385,0.395091040934719,0.0
NOR,L68,1,23.9,2024.0,1.8756128808954164,0.16131763798497847,0.021791108369061472,0.657720166852666,0.33290724391099724,0.0
POL,L68,1,4.02,2024.0,1.7681635245778613,0.10527627373776897,0.026613001753236873,0.6268704763478288,0.325704476853544,0.0
PRT,L68,1,7.52,2023.0,1.7502840415841452,0.1623556287032532,0.07214937421880477,0.6322357054969869,0.37027397935999484,0.01415507731121965
ROU,L68,1,3.81,2024.0,1.7358795737181645,0.11741200274008276,0.05953425931806088,0.6674527539822687,0.3783457584295355,0.0
SRB,L68,1,0.0,2024.0,1.7330614452428883,0.12501553061910195,0.14113110498617343,0.6234179907457774,0.4485092104978456,0.0
